college_id,College_Name,State,Stream
4950,"Bhavik College of Management and Information Technology, ",Chandigarh,Management
4951,"Artex Informatic Solutions, Chandigarh ",Chandigarh,Management
4952,"UEI Global, Chandigarh ",Chandigarh,Management
4953,"PG Government College for Girls, Chandigarh ",Chandigarh,Management
4954,Indian Institute of Fashion & Design ,Chandigarh,Management
4955,"University School of Open Learning, Panjab University ",Chandigarh,Management
4956,Indian Institute of Technology ,Assam,Science
4957,National Institute of Technology ,Assam,Science
4958,"Dibrugarh University, Dibrugarh ",Assam,Science
4959,Tezpur University ,Assam,Science
4960,Royal Global University ,Assam,Science
4961,"Mangaldai Law College, Marigaon ",Assam,Science
4962,Dibrugarh Hanumanbux Surajmal Kanoi College ,Assam,Science
4963,"Guwahati College, Guwahati ",Assam,Science
4964,Arya Vidyapeeth College ,Assam,Science
4965,"B. Borooah College, Guwahati ",Assam,Science
4966,"Handique Girls College, Guwahati ",Assam,Science
4967,Assam Don Bosco University ,Assam,Science
4968,Gauhati University ,Assam,Science
4969,Indian Institute of Information Technology ,Assam,Science
4970,Assam Down Town University ,Assam,Science
4971,Central Institute of Technology ,Assam,Science
4972,NERIM Group of Institutions ,Assam,Science
4973,Assam Agricultural University ,Assam,Science
4974,Assam Science and Technology University ,Assam,Science
4975,Asian Institute of Management and Technology ,Assam,Science
4976,"Girijananda Chowdhury Institute of Management & Technology, ",Assam,Science
4977,"Lalit Chandra Bharali College, Guwahati ",Assam,Science
4978,"Pragjyotish College, Guwahati ",Assam,Science
4979,Jorhat Institute of Science and Technology ,Assam,Science
4980,Assam Rajiv Gandhi University of Cooperative Management ,Assam,Science
4981,Scholar's Institute of Technology and Management ,Assam,Science
4982,Anandaram Dhekial Phookan College ,Assam,Science
4983,Baosi Banikanta Kakati College ,Assam,Science
4984,"BH College, Barpeta ",Assam,Science
4985,"Bimala Prasad Chaliha College, Kamrup ",Assam,Science
4986,Indian Institute of Technology ,Bihar,Science
4987,"Dr. Rajendra Prasad Central Agricultural University, Samastipur ",Bihar,Science
4988,Indira Gandhi Institute of Medical Sciences ,Bihar,Science
4989,"Gaya College, Gaya ",Bihar,Science
4990,Ram Krishna Dwarika College ,Bihar,Science
4991,"T.N.B. College, Bhagalpur ",Bihar,Science
4992,"Magadh Mahila College, Patna ",Bihar,Science
4993,National Institute of Technology ,Bihar,Science
4994,Tilka Manjhi Bhagalpur University ,Bihar,Science
4995,Anugrah Narayan College ,Bihar,Science
4996,Bihar Agricultural University ,Bihar,Science
4997,"Maltidhari College, Patna ",Bihar,Science
4998,Magadh University ,Bihar,Science
4999,Patna Women's College ,Bihar,Science
5000,"Tirhut College of Agriculture, Muzaffarpur ",Bihar,Science
5001,Ram Lakhan Singh Yadav College ,Bihar,Science
5002,Aryabhatta Knowledge University ,Bihar,Science
5003,"College of Commerce, Arts & Science, Patna ",Bihar,Science
5004,Patna University ,Bihar,Science
5005,Birla Institute of Technology ,Bihar,Science
5006,Catalyst Institute of Management and Advance Global ,Bihar,Science
5007,Gopal Narayan Singh University ,Bihar,Science
5008,Indian Institute of Business Management ,Bihar,Science
5009,Nalanda Open University ,Bihar,Science
5010,Muzaffarpur Institute of Technology ,Bihar,Science
5011,"Bihar National College, Patna ",Bihar,Science
5012,"Al-Karim University, Katihar ",Bihar,Science
5013,Anugrah Memorial College ,Bihar,Science
5014,Anugrah Narayan Singh College ,Bihar,Science
5015,National Institute of Technology ,Chhattisgarh,Science
5016,Dr. C.V. Raman University ,Chhattisgarh,Science
5017,Government Jamuna Prasad Verma Post Graduate Arts ,Chhattisgarh,Science
5018,Indira Gandhi Krishi Vishwavidyalaya ,Chhattisgarh,Science
5019,Pt. Ravishankar Shukla University ,Chhattisgarh,Science
5020,"RMD College of Agriculture and Research Station, ",Chhattisgarh,Science
5021,"Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur ",Chhattisgarh,Science
5022,Chhattisgarh Kamdhenu Vishwavidyalaya ,Chhattisgarh,Science
5023,"MATS University, Raipur ",Chhattisgarh,Science
5024,Indian Institute of Technology ,Chhattisgarh,Science
5025,"Government Mahaprabhu Vallabhacharya Post Graduate College, Mahasamund ",Chhattisgarh,Science
5026,"Amity University, Raipur ",Chhattisgarh,Science
5027,International Institute of Information Technology ,Chhattisgarh,Science
5028,"ITM University, Raipur ",Chhattisgarh,Science
5029,Bhilai Institute of Technology ,Chhattisgarh,Science
5030,OP Jindal University ,Chhattisgarh,Science
5031,"ICFAI University, Raipur ",Chhattisgarh,Science
5032,Raipur Institute of Technology ,Chhattisgarh,Science
5033,Shri Shankaracharya Institute of Professional Management and ,Chhattisgarh,Science
5034,Shri Rawatpura Sarkar University ,Chhattisgarh,Science
5035,Maharishi University of Management and Technology Bilaspur ,Chhattisgarh,Science
5036,AAFT University of Media and Arts ,Chhattisgarh,Science
5037,Chouksey Engineering College ,Chhattisgarh,Science
5038,Disha Institute of Management and Technology ,Chhattisgarh,Science
5039,Rungta College of Engineering and Technology ,Chhattisgarh,Science
5040,"Rungta Group of Institutions Bhilai Campus, Bhilai ",Chhattisgarh,Science
5041,Kruti Institute of Technology and Engineering ,Chhattisgarh,Science
5042,"ISBM University, Raipur ",Chhattisgarh,Science
5043,Rungta College of Science and Technology ,Chhattisgarh,Science
5044,"Rungta Group of Institutions Raipur Campus, Raipur ",Chhattisgarh,Science
5045,Indian Institute of Technology ,Jharkhand,Science
5046,Birla Institute of Technology ,Jharkhand,Science
5047,Birsa Agricultural University ,Jharkhand,Science
5048,National Institute of Technology ,Jharkhand,Science
5049,"Ranchi University, Ranchi ",Jharkhand,Science
5050,St. Xavier's College ,Jharkhand,Science
5051,Central University of Jharkhand ,Jharkhand,Science
5052,Central Institute of Psychiatry ,Jharkhand,Science
5053,YBN University ,Jharkhand,Science
5054,"Ranchi Women's College, Ranchi ",Jharkhand,Science
5055,"RKDF University, Ranchi ",Jharkhand,Science
5056,Jharkhand Rai University ,Jharkhand,Science
5057,"Nirmala College, Ranchi ",Jharkhand,Science
5058,Nilamber Pitamber University ,Jharkhand,Science
5059,Netaji Subhas University ,Jharkhand,Science
5060,"Sai Nath University, Ranchi ",Jharkhand,Science
5061,Radha Govind University ,Jharkhand,Science
5062,"Arka Jain University, Jamshedpur ",Jharkhand,Science
5063,"Amity University, Ranchi ",Jharkhand,Science
5064,Doranda College ,Jharkhand,Science
5065,"ICFAI University, Ranchi ",Jharkhand,Science
5066,Sarala Birla University ,Jharkhand,Science
5067,"Marwari College, Ranchi ",Jharkhand,Science
5068,Capital University ,Jharkhand,Science
5069,Ramchandra Chandravansi University ,Jharkhand,Science
5070,"Coxtan Administrative & Management College, Dhanbad ",Jharkhand,Science
5071,"Annada College, Hazaribagh ",Jharkhand,Science
5072,"B.S.K. College, Barharwa, Sahibganj ",Jharkhand,Science
5073,Indian Institute of Technology ,Himachal pradesh,Science
5074,National Institute of Technology ,Himachal pradesh,Science
5075,"Faculty of Management Sciences and Liberal Arts, ",Himachal pradesh,Science
5076,"St Bede's College, Shimla ",Himachal pradesh,Science
5077,Indus International University ,Himachal pradesh,Science
5078,Jaypee University of Information Technology ,Himachal pradesh,Science
5079,Dr YS Parmar University of Horticulture and ,Himachal pradesh,Science
5080,Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya ,Himachal pradesh,Science
5081,"Shoolini University, Solan ",Himachal pradesh,Science
5082,Heritage Institute of Hotel and Tourism ,Himachal pradesh,Science
5083,Maharishi Markandeshwar ,Himachal pradesh,Science
5084,Eternal University ,Himachal pradesh,Science
5085,Abhilashi University ,Himachal pradesh,Science
5086,Baddi University of Emerging Sciences and Technologies ,Himachal pradesh,Science
5087,IEC University Baddi ,Himachal pradesh,Science
5088,Career Point University ,Himachal pradesh,Science
5089,Sri Sai University ,Himachal pradesh,Science
5090,"Arni University, Kangra ",Himachal pradesh,Science
5091,Bahra University ,Himachal pradesh,Science
5092,Maharaja Agrasen University ,Himachal pradesh,Science
5093,"ICFAI University, Baddi ",Himachal pradesh,Science
5094,Manav Bharti University ,Himachal pradesh,Science
5095,"Chitkara University, Solan ",Himachal pradesh,Science
5096,"Akal College of Engineering and Technology, Sirmaur ",Himachal pradesh,Science
5097,"Akal College of Economics, Commerce and Management, ",Himachal pradesh,Science
5098,"Faculty of Applied Sciences and Biotechnology, Shoolini ",Himachal pradesh,Science
5099,Baba Balak Nath Post Graduate College ,Himachal pradesh,Science
5100,"GGDSD College, Palampur ",Himachal pradesh,Science
5101,"Government Post Graduate College, Una ",Himachal pradesh,Science
5102,Shri Mata Vaishno Devi University ,Jammu,Science
5103,Central Institute of Temperate Horticultural ,Jammu,Science
5104,"University of Jammu, Jammu ",Jammu,Science
5105,Sher-e-Kashmir University of Agricultural Sciences and Technology ,Jammu,Science
5106,Indian Institute of Management ,Jammu,Science
5107,"Government Degree College, Srinagar ",Jammu,Science
5108,National Institute of Technology ,Jammu,Science
5109,Indian Institute of Technology ,Jammu,Science
5110,Islamic University of Science and Technology ,Jammu,Science
5111,"Amar Singh Government Degree College, Srinagar ",Jammu,Science
5112,Government College for Women ,Jammu,Science
5113,"Government College for Women, Srinagar ",Jammu,Science
5114,"Government Degree College, Jammu ",Jammu,Science
5115,"Government Degree College for Boys, Anantnag ",Jammu,Science
5116,"Government Degree College for Boys, Udhampur ",Jammu,Science
5117,"Government Degree College for Women, Anantnag ",Jammu,Science
5118,"Government MAM College, Jammu ",Jammu,Science
5119,"Swami Vishwatamanand Saraswati Degree College, Rajauri ",Jammu,Science
5120,"Government Degree College, Doda ",Jammu,Science
5121,Sher-i-Kashmir Institute of Medical Sciences ,Jammu,Science
5122,"Government Degree College, Kathua ",Jammu,Science
5123,Sant Rocha Singh Degree College ,Jammu,Science
5124,Bhargava Degree College ,Jammu,Science
5125,Baba Ghulam Shah Badshah University ,Jammu,Science
5126,"Central University of Jammu, Jammu ",Jammu,Science
5127,Central University of Kashmir ,Jammu,Science
5128,University of Kashmir ,Jammu,Science
5129,"Govt. Gandhi Memorial Science College, Jammu ",Jammu,Science
5130,"Gandhi Memorial College, Srinagar ",Jammu,Science
5131,"Government Degree College, Baramulla ",Jammu,Science
5132,Mehr Chand Mahajan Dayanand Anglo Vedic College ,Chandigarh,Science
5133,"Post Graduate Government College, Chandigarh ",Chandigarh,Science
5134,"Government Home Science College, Chandigarh ",Chandigarh,Science
5135,Goswami Ganesh Dutt Sanatan Dharama College ,Chandigarh,Science
5136,Post Graduate Institute of Medical Education & ,Chandigarh,Science
5137,Panjab University ,Chandigarh,Science
5138,Government Medical College and Hospital ,Chandigarh,Science
5139,"Chitkara School of Hospitality -[CSH], Chandigarh ",Chandigarh,Science
5140,"University Institute of Tourism and Hospitality Management, ",Chandigarh,Science
5141,Punjab Engineering College University of Technology ,Chandigarh,Science
5142,"University School of Business, Chandigarh University ",Chandigarh,Science
5143,DAV College ,Chandigarh,Science
5144,"Morph Academy, Chandigarh ",Chandigarh,Science
5145,"Post Graduate Government College for Girls, Chandigarh ",Chandigarh,Science
5146,"University Institute of Engineering and Technology -[UIET], ",Chandigarh,Science
5147,LM Thapar School of Management ,Chandigarh,Science
5148,"Guru Gobind Singh College for Women, Chandigarh ",Chandigarh,Science
5149,Institute of Technology and Future Management Trends ,Chandigarh,Science
5150,"IITT Institutions, Chandigarh ",Chandigarh,Science
5151,Dr. S. S. Bhatnagar University Institute of ,Chandigarh,Science
5152,"Gurukul Vidyapeeth, Chandigarh ",Chandigarh,Science
5153,"Dev Samaj College for Women, Chandigarh ",Chandigarh,Science
5154,Indian National Portage Association ,Chandigarh,Science
5155,Inter National Institute of Fashion Design ,Chandigarh,Science
5156,International Institute of Fashion Technology ,Chandigarh,Science
5157,Shivalik Institute of Paramedical Technology ,Chandigarh,Science
5158,"Bhavik College of Management and Information Technology, ",Chandigarh,Science
5159,"Artex Informatic Solutions, Chandigarh ",Chandigarh,Science
5160,"Anovus Institute of Clinical Research, Chandigarh ",Chandigarh,Science
5161,"Dibrugarh University, Dibrugarh ",Assam,Commerce
5162,Tezpur University ,Assam,Commerce
5163,Royal Global University ,Assam,Commerce
5164,"Dispur College, Guwahati ",Assam,Commerce
5165,"Guwahati College, Guwahati ",Assam,Commerce
5166,Arya Vidyapeeth College ,Assam,Commerce
5167,Assam Don Bosco University ,Assam,Commerce
5168,Gauhati University ,Assam,Commerce
5169,NERIM Group of Institutions ,Assam,Commerce
5170,"Lalit Chandra Bharali College, Guwahati ",Assam,Commerce
5171,"Pragjyotish College, Guwahati ",Assam,Commerce
5172,Assam Rajiv Gandhi University of Cooperative Management ,Assam,Commerce
5173,"BH College, Barpeta ",Assam,Commerce
5174,"Bagadhar Barahma Kishan College, Baksa ",Assam,Commerce
5175,"Barpeta Girls College, Barpeta ",Assam,Commerce
5176,Bhawanipur Hastinapur Bijni College ,Assam,Commerce
5177,"Bhola Nath College, Dhubri ",Assam,Commerce
5178,"Bihpuria College, Lakhimpur ",Assam,Commerce
5179,"Bikali College, Goalpara ",Assam,Commerce
5180,"Biswanath College, Sonitpur ",Assam,Commerce
5181,"Bongaigaon College, Bongaigaon ",Assam,Commerce
5182,"Cachar College, Silchar ",Assam,Commerce
5183,"Chaiduar College, Sonitpur ",Assam,Commerce
5184,Chandra Kamal Bezbaruah College ,Assam,Commerce
5185,"Dakshin Kamrup College, Nalbari ",Assam,Commerce
5186,"Darrang College, Tezpur ",Assam,Commerce
5187,"Dhemaji Commerce College, Dhemaji ",Assam,Commerce
5188,"Dhing College, Nagaon ",Assam,Commerce
5189,"Dibru College, Dibrugarh ",Assam,Commerce
5190,"Digboi College, Dibrugarh ",Assam,Commerce
5191,"Gaya College, Gaya ",Bihar,Commerce
5192,Ram Krishna Dwarika College ,Bihar,Commerce
5193,"Magadh Mahila College, Patna ",Bihar,Commerce
5194,Tilka Manjhi Bhagalpur University ,Bihar,Commerce
5195,Magadh University ,Bihar,Commerce
5196,"Vanijya Mahavidhyalaya, Patna ",Bihar,Commerce
5197,Patna Women's College ,Bihar,Commerce
5198,Ram Lakhan Singh Yadav College ,Bihar,Commerce
5199,"Amity University, Patna ",Bihar,Commerce
5200,Aryabhatta Knowledge University ,Bihar,Commerce
5201,Indian Institute of Management ,Bihar,Commerce
5202,"College of Commerce, Arts & Science, Patna ",Bihar,Commerce
5203,Patna University ,Bihar,Commerce
5204,Catalyst Institute of Management and Advance Global ,Bihar,Commerce
5205,Gopal Narayan Singh University ,Bihar,Commerce
5206,Nalanda Open University ,Bihar,Commerce
5207,"St Xavier's College of Management and Technology, ",Bihar,Commerce
5208,"Moti Babu Institute of Technology- [MBIT], Patna ",Bihar,Commerce
5209,"Buddha Institute of Technology- [BIT], Gaya ",Bihar,Commerce
5210,"B.M.D. College, Vaishali ",Bihar,Commerce
5211,Bhuwaneshwari Dayal College ,Bihar,Commerce
5212,"Daudnagar College, Aurangabad ",Bihar,Commerce
5213,"Forbesganj College, Araria ",Bihar,Commerce
5214,"GDM College, Harnaut ",Bihar,Commerce
5215,"H.D. Jain College, Arrah ",Bihar,Commerce
5216,"K.B. Jha College, Katihar ",Bihar,Commerce
5217,Kanhai Lal Sahu College ,Bihar,Commerce
5218,Langat Singh College ,Bihar,Commerce
5219,"M.V. College, Buxar ",Bihar,Commerce
5220,Government Jamuna Prasad Verma Post Graduate Arts ,Chhattisgarh,Commerce
5221,"Mahant Laxminarayan Das College, Raipur ",Chhattisgarh,Commerce
5222,Pt. Ravishankar Shukla University ,Chhattisgarh,Commerce
5223,"MATS University, Raipur ",Chhattisgarh,Commerce
5224,"Government Mahaprabhu Vallabhacharya Post Graduate College, Mahasamund ",Chhattisgarh,Commerce
5225,"Amity University, Raipur ",Chhattisgarh,Commerce
5226,"ITM University, Raipur ",Chhattisgarh,Commerce
5227,OP Jindal University ,Chhattisgarh,Commerce
5228,"ICFAI University, Raipur ",Chhattisgarh,Commerce
5229,Shri Shankaracharya Institute of Professional Management and ,Chhattisgarh,Commerce
5230,Shri Rawatpura Sarkar University ,Chhattisgarh,Commerce
5231,Maharishi University of Management and Technology Bilaspur ,Chhattisgarh,Commerce
5232,KK Modi University ,Chhattisgarh,Commerce
5233,"Rungta Group of Institutions Bhilai Campus, Bhilai ",Chhattisgarh,Commerce
5234,Kruti Institute of Technology and Engineering ,Chhattisgarh,Commerce
5235,"ISBM University, Raipur ",Chhattisgarh,Commerce
5236,"Disha College of Management Studies- [DCMS], Raipur ",Chhattisgarh,Commerce
5237,"Rungta Group of Institutions Raipur Campus, Raipur ",Chhattisgarh,Commerce
5238,"MATS School of Business Studies, Raipur ",Chhattisgarh,Commerce
5239,"Bhilai Mahila Mahavidyalaya, Durg ",Chhattisgarh,Commerce
5240,"Christ College, Bastar ",Chhattisgarh,Commerce
5241,"D.L.S. P.G. College, Bilaspur ",Chhattisgarh,Commerce
5242,"Durga Mahavidyalaya, Raipur ",Chhattisgarh,Commerce
5243,"Ghanshyam Singh Arya Kanya Mahavidyalaya, Durg ",Chhattisgarh,Commerce
5244,"Government DB Girl's Post Graduate College, Raipur ",Chhattisgarh,Commerce
5245,"Government Digvijay Autonomous College, Rajnandgaon ",Chhattisgarh,Commerce
5246,"Government Maharishi Valmiki College, Kanker ",Chhattisgarh,Commerce
5247,"Government Ram Bhajan Rai NES College, Jashpur ",Chhattisgarh,Commerce
5248,"Government Shahid Kaushal Yadav College, Balod ",Chhattisgarh,Commerce
5249,"Ranchi University, Ranchi ",Jharkhand,Commerce
5250,St. Xavier's College ,Jharkhand,Commerce
5251,YBN University ,Jharkhand,Commerce
5252,"Ranchi Women's College, Ranchi ",Jharkhand,Commerce
5253,"RKDF University, Ranchi ",Jharkhand,Commerce
5254,Jharkhand Rai University ,Jharkhand,Commerce
5255,"Nirmala College, Ranchi ",Jharkhand,Commerce
5256,Nilamber Pitamber University ,Jharkhand,Commerce
5257,Netaji Subhas University ,Jharkhand,Commerce
5258,"Sai Nath University, Ranchi ",Jharkhand,Commerce
5259,Radha Govind University ,Jharkhand,Commerce
5260,"Arka Jain University, Jamshedpur ",Jharkhand,Commerce
5261,"Amity University, Ranchi ",Jharkhand,Commerce
5262,Usha Martin University ,Jharkhand,Commerce
5263,Doranda College ,Jharkhand,Commerce
5264,"ICFAI University, Ranchi ",Jharkhand,Commerce
5265,Sarala Birla University ,Jharkhand,Commerce
5266,"Marwari College, Ranchi ",Jharkhand,Commerce
5267,Capital University ,Jharkhand,Commerce
5268,Ramchandra Chandravansi University ,Jharkhand,Commerce
5269,"Coxtan Administrative & Management College, Dhanbad ",Jharkhand,Commerce
5270,"Annada College, Hazaribagh ",Jharkhand,Commerce
5271,"B.S.K. College, Barharwa, Sahibganj ",Jharkhand,Commerce
5272,"Gossner College, Ranchi ",Jharkhand,Commerce
5273,Jagannath Jain College ,Jharkhand,Commerce
5274,"Jamshedpur Women's College, Jamshedpur ",Jharkhand,Commerce
5275,"KB Women's College, Hazaribagh ",Jharkhand,Commerce
5276,Karim City College ,Jharkhand,Commerce
5277,"PK Roy Memorial College, Dhanbad ",Jharkhand,Commerce
5278,"Faculty of Management Sciences and Liberal Arts, ",Himachal pradesh,Commerce
5279,"St Bede's College, Shimla ",Himachal pradesh,Commerce
5280,Indus International University ,Himachal pradesh,Commerce
5281,Dr YS Parmar University of Horticulture and ,Himachal pradesh,Commerce
5282,Indian Institute of Management ,Himachal pradesh,Commerce
5283,Maharishi Markandeshwar ,Himachal pradesh,Commerce
5284,Eternal University ,Himachal pradesh,Commerce
5285,Baddi University of Emerging Sciences and Technologies ,Himachal pradesh,Commerce
5286,IEC University Baddi ,Himachal pradesh,Commerce
5287,Career Point University ,Himachal pradesh,Commerce
5288,Sri Sai University ,Himachal pradesh,Commerce
5289,"Arni University, Kangra ",Himachal pradesh,Commerce
5290,Bahra University ,Himachal pradesh,Commerce
5291,Maharaja Agrasen University ,Himachal pradesh,Commerce
5292,"ICFAI University, Baddi ",Himachal pradesh,Commerce
5293,Manav Bharti University ,Himachal pradesh,Commerce
5294,"Bells Institute of Management & Technology, Shimla ",Himachal pradesh,Commerce
5295,"Akal College of Economics, Commerce and Management, ",Himachal pradesh,Commerce
5296,"GGDSD College, Palampur ",Himachal pradesh,Commerce
5297,"Government Post Graduate College, Una ",Himachal pradesh,Commerce
5298,"Lal Bahadur Shastri Government Degree College, Shimla ",Himachal pradesh,Commerce
5299,"MP Govt College, Una ",Himachal pradesh,Commerce
5300,"Pandit Sant Ram Government College, Kangra ",Himachal pradesh,Commerce
5301,"Vallabh Government College, Mandi ",Himachal pradesh,Commerce
5302,Himachal Pradesh University ,Himachal pradesh,Commerce
5303,Swami Vivekanand Government College ,Himachal pradesh,Commerce
5304,"Government College, Kangra ",Himachal pradesh,Commerce
5305,"Government Post Graduate College, Chamba ",Himachal pradesh,Commerce
5306,"University of Jammu, Jammu ",Jammu,Commerce
5307,Sher-e-Kashmir University of Agricultural Sciences and Technology ,Jammu,Commerce
5308,"Government Degree College, Srinagar ",Jammu,Commerce
5309,Model Institute of Engineering and Technology ,Jammu,Commerce
5310,Baldev Institute of Management Technology and Sciences ,Jammu,Commerce
5311,Government College for Women ,Jammu,Commerce
5312,"Government College for Women, Srinagar ",Jammu,Commerce
5313,"Government Degree College for Boys, Anantnag ",Jammu,Commerce
5314,"Government Degree College for Boys, Udhampur ",Jammu,Commerce
5315,"Government Degree College, Doda ",Jammu,Commerce
5316,"Government Degree College, Kathua ",Jammu,Commerce
5317,Sri Pratap Memorial Rajput College of Commerce ,Jammu,Commerce
5318,Sant Rocha Singh Degree College ,Jammu,Commerce
5319,Central University of Kashmir ,Jammu,Commerce
5320,University of Kashmir ,Jammu,Commerce
5321,"Gandhi Memorial College, Srinagar ",Jammu,Commerce
5322,"Government Degree College, Baramulla ",Jammu,Commerce
5323,Government Degree College ,Jammu,Commerce
5324,Government Degree College Pulwama ,Jammu,Commerce
5325,"Islamia College of Science and Commerce, Srinagar ",Jammu,Commerce
5326,Sher-e-Kashmir University of Agricultural Sciences and Technology ,Jammu,Commerce
5327,"Directorate of Distance Education, University of Jammu, ",Jammu,Commerce
5328,"Government Degree College For Women, Baramulla ",Jammu,Commerce
5329,"Cluster University of Jammu, Jammu ",Jammu,Commerce
5330,Cluster University of Srinagar ,Jammu,Commerce
5331,"Directorate of Distance Education, University Of Kashmir, ",Jammu,Commerce
5332,"University of Ladakh, Ladakh ",Jammu,Commerce
5333,Mehr Chand Mahajan Dayanand Anglo Vedic College ,Chandigarh,Commerce
5334,Panjab University ,Chandigarh,Commerce
5335,"University Business School, Panjab University ",Chandigarh,Commerce
5336,"University School of Business, Chandigarh University ",Chandigarh,Commerce
5337,DAV College ,Chandigarh,Commerce
5338,Goswami Ganesh Dutt Sanatan Dharama College ,Chandigarh,Commerce
5339,"Post Graduate Government College, Chandigarh ",Chandigarh,Commerce
5340,"Post Graduate Government College for Girls, Chandigarh ",Chandigarh,Commerce
5341,"Guru Gobind Singh College for Women, Chandigarh ",Chandigarh,Commerce
5342,"IITT Institutions, Chandigarh ",Chandigarh,Commerce
5343,"Dev Samaj College for Women, Chandigarh ",Chandigarh,Commerce
5344,"Government College of Commerce and Business Administration, ",Chandigarh,Commerce
5345,"Artex Informatic Solutions, Chandigarh ",Chandigarh,Commerce
5346,"UEI Global, Chandigarh ",Chandigarh,Commerce
5347,Sri Guru Gobind Singh College ,Chandigarh,Commerce
5348,"PG Government College for Girls, Chandigarh ",Chandigarh,Commerce
5349,"University School of Open Learning, Panjab University ",Chandigarh,Commerce
5350,"Institute of Distance & Online Learning, Chandigarh ",Chandigarh,Commerce
5351,Swami Vivekanand College of Management and Technology ,Chandigarh,Commerce
5352,Swami Vivekanand Group Of Institutes ,Chandigarh,Commerce
5353,Arya Vidyapeeth College ,Assam,Arts
5354,"Dispur College, Guwahati ",Assam,Arts
5355,"Guwahati College, Guwahati ",Assam,Arts
5356,"B. Borooah College, Guwahati ",Assam,Arts
5357,"Handique Girls College, Guwahati ",Assam,Arts
5358,"Lalit Chandra Bharali College, Guwahati ",Assam,Arts
5359,"Pragjyotish College, Guwahati ",Assam,Arts
5360,Indian Institute of Technology ,Assam,Arts
5361,National Institute of Technology ,Assam,Arts
5362,"Dibrugarh University, Dibrugarh ",Assam,Arts
5363,Tezpur University ,Assam,Arts
5364,Royal Global University ,Assam,Arts
5365,Dibrugarh Hanumanbux Surajmal Kanoi College ,Assam,Arts
5366,Assam Don Bosco University ,Assam,Arts
5367,Gauhati University ,Assam,Arts
5368,Indian Institute of Information Technology ,Assam,Arts
5369,Assam Down Town University ,Assam,Arts
5370,Central Institute of Technology ,Assam,Arts
5371,NERIM Group of Institutions ,Assam,Arts
5372,"Assam Women's University, Jorhat ",Assam,Arts
5373,Asian Institute of Management and Technology ,Assam,Arts
5374,Tata Institute of Social Sciences ,Assam,Arts
5375,Assam Rajiv Gandhi University of Cooperative Management ,Assam,Arts
5376,Anandaram Dhekial Phookan College ,Assam,Arts
5377,Baosi Banikanta Kakati College ,Assam,Arts
5378,"BH College, Barpeta ",Assam,Arts
5379,"Bimala Prasad Chaliha College, Kamrup ",Assam,Arts
5380,"Bagadhar Barahma Kishan College, Baksa ",Assam,Arts
5381,"Bahona College, Jorhat ",Assam,Arts
5382,"Bhattadev University, Pathsala ",Assam,Arts
5383,"Magadh Mahila College, Patna ",Bihar,Arts
5384,Anugrah Narayan College ,Bihar,Arts
5385,Patna Women's College ,Bihar,Arts
5386,Ram Krishna Dwarika College ,Bihar,Arts
5387,Ram Lakhan Singh Yadav College ,Bihar,Arts
5388,"College of Commerce, Arts & Science, Patna ",Bihar,Arts
5389,Patna University ,Bihar,Arts
5390,"Patna College, Patna ",Bihar,Arts
5391,Nalanda Open University ,Bihar,Arts
5392,"Bihar National College, Patna ",Bihar,Arts
5393,Indian Institute of Technology ,Bihar,Arts
5394,"Gaya College, Gaya ",Bihar,Arts
5395,"T.N.B. College, Bhagalpur ",Bihar,Arts
5396,National Institute of Technology ,Bihar,Arts
5397,Tilka Manjhi Bhagalpur University ,Bihar,Arts
5398,"Maltidhari College, Patna ",Bihar,Arts
5399,Magadh University ,Bihar,Arts
5400,"St Xavier's College of Education, Patna ",Bihar,Arts
5401,"Amity University, Patna ",Bihar,Arts
5402,Aryabhatta Knowledge University ,Bihar,Arts
5403,Gopal Narayan Singh University ,Bihar,Arts
5404,Anugrah Memorial College ,Bihar,Arts
5405,Anugrah Narayan Singh College ,Bihar,Arts
5406,"B.M.D. College, Vaishali ",Bihar,Arts
5407,"Bhola Prasad Singh College, Gopalganj ",Bihar,Arts
5408,Bhuwaneshwari Dayal College ,Bihar,Arts
5409,"Bindeshwar Singh College , Patna ",Bihar,Arts
5410,"D.K. College, Buxar ",Bihar,Arts
5411,"Daudnagar College, Aurangabad ",Bihar,Arts
5412,Government Jamuna Prasad Verma Post Graduate Arts ,Chhattisgarh,Arts
5413,"Government Mahaprabhu Vallabhacharya Post Graduate College, Mahasamund ",Chhattisgarh,Arts
5414,National Institute of Technology ,Chhattisgarh,Arts
5415,"Mahant Laxminarayan Das College, Raipur ",Chhattisgarh,Arts
5416,Pt. Ravishankar Shukla University ,Chhattisgarh,Arts
5417,"Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya, Raipur ",Chhattisgarh,Arts
5418,"MATS University, Raipur ",Chhattisgarh,Arts
5419,Indian Institute of Technology ,Chhattisgarh,Arts
5420,"Amity University, Raipur ",Chhattisgarh,Arts
5421,International Institute of Information Technology ,Chhattisgarh,Arts
5422,"ITM University, Raipur ",Chhattisgarh,Arts
5423,"ICFAI University, Raipur ",Chhattisgarh,Arts
5424,Shri Rawatpura Sarkar University ,Chhattisgarh,Arts
5425,Maharishi University of Management and Technology Bilaspur ,Chhattisgarh,Arts
5426,AAFT University of Media and Arts ,Chhattisgarh,Arts
